S,T,M,F,W,TM,CO,C,
"0,000000074",34000000,"1005,430818",396000000,"0,000000014",228,41,"2,31446539",
"0,000000061",43000000,"1424,734878",445000000,"0,000000063",295,11,"0,6333450017",
"0,000000066",49000000,"1070,27055",774000000,"0,000000007",76,10,"0,0003707801657",
"0,000000072",50000000,"1016,202711",221000000,"0,000000007",14,88,"385,4934962",
"0,000000062",49000000,"1462,334294",423000000,"0,000000077",88,5,"258,2407364",
"0,000000064",23000000,"1095,925499",949000000,"0,000000036",193,28,"0,0001473554823",
"0,000000074",36000000,"1229,892495",818000000,"0,00000002",125,19,"34,24133394",
"0,000000065",31000000,"1084,676236",625000000,"0,000000062",0,67,"19,93509694",
"0,00000007",25000000,"1041,610443",145000000,"0,000000064",39,94,"0,006971018387",
"0,000000063",27000000,"1326,996959",382000000,"0,000000017",224,83,"0,0002060924803",
"0,000000076",22000000,"1383,843166",814000000,"0,000000051",258,13,"0,0001204384104",
"0,000000069",25000000,"1228,684339",896000000,"0,000000016",236,3,"13,38519343",
"0,000000065",22000000,"1361,398568",679000000,"0,000000028",35,95,"0,000231727511",
"0,000000064",50000000,"1434,186956",983000000,"0,000000093",85,28,"2,329329217",
"0,000000067",48000000,"1034,206949",828000000,"0,00000006",151,20,"16,07816438",
"0,000000072",26000000,"1241,22629",473000000,"0,000000081",241,90,"0,0003303980952",
"0,00000008",42000000,"1377,640645",320000000,"0,00000007",219,38,"0,003183388925",
"0,000000063",47000000,"1340,077645",938000000,"0,000000087",245,71,"1,001525184",
"0,000000066",49000000,"1133,001741",641000000,"0,000000094",96,24,"0,0002768236176",
"0,000000071",46000000,"1397,336797",650000000,"0,000000019",-4,21,"579,3320641",
"0,000000062",41000000,"1134,613082",313000000,"0,000000082",207,9,"174,811332",
"0,000000063",43000000,"1084,612698",523000000,"0,000000044",87,9,"0,09158457306",
"0,000000068",36000000,"1036,497889",673000000,"0,000000049",237,85,"0,0001441939233",
"0,000000077",26000000,"1057,693705",271000000,"0,000000041",119,18,"3,423001331",
"0,000000076",47000000,"1473,115871",310000000,"0,000000086",103,70,"32,25568323",
"0,00000007",37000000,"1492,918078",219000000,"0,000000021",165,66,"0,6543053436",
"0,000000074",44000000,"1341,152202",603000000,"0,000000035",107,89,"0,001851105699",
"0,000000075",24000000,"1276,632096",859000000,"0,000000017",292,71,"118,7774852",
"0,000000073",24000000,"1481,856836",454000000,"0,000000076",85,87,"4,274333587",
"0,00000008",44000000,"1457,949341",768000000,"0,000000058",114,99,"568,3712789",
"0,000000074",39000000,"1232,64219",512000000,"0,000000071",146,32,"0,0001430118192",
"0,000000073",44000000,"1322,050809",268000000,"0,000000083",115,41,"136,4299773",
"0,00000006",44000000,"1142,119321",643000000,"0,000000063",282,84,"321,5955815",
"0,000000077",41000000,"1323,820873",582000000,"0,000000052",57,20,"0,06128684292",
"0,000000062",30000000,"1151,84867",448000000,"0,000000052",19,56,"310,9744259",
"0,000000077",31000000,"1362,841911",678000000,"0,000000049",3,58,"0,8118257276",
"0,000000062",38000000,"1420,977844",832000000,"0,00000005",274,99,"89,80788525",
"0,000000079",42000000,"1149,128915",526000000,"0,000000057",257,81,"0,001129327266",
"0,000000068",22000000,"1144,623327",307000000,"0,000000051",8,88,"0,0113818469",
"0,000000072",36000000,"1443,243054",628000000,"0,000000083",156,52,"0,5214406218",
"0,00000008",21000000,"1014,126567",631000000,"0,000000007",253,7,"0,05327922313",
"0,000000066",46000000,"1188,662809",358000000,"0,000000017",277,88,"0,0002487760937",
"0,000000078",23000000,"1215,791135",303000000,"0,000000042",220,85,"90,34916686",
"0,000000066",37000000,"1242,907351",673000000,"0,000000084",183,42,"0,0001561612414",
"0,000000062",21000000,"1025,811576",802000000,"0,0000001",75,93,"0,08593147677",
"0,000000078",25000000,"1256,605343",606000000,"0,00000001",297,29,"0,05161595334",
"0,000000064",45000000,"1352,075574",217000000,"0,000000066",129,2,"0,003973291244",
"0,000000071",21000000,"1016,504803",194000000,"0,000000015",16,24,"0,001716987485",
"0,000000078",32000000,"1100,408484",122000000,"0,000000034",172,83,"0,9233023679",
"0,000000072",47000000,"1224,655775",256000000,"0,000000093",232,80,"8,095853918",
"0,000000065",20000000,"1113,498239",344000000,"0,000000014",-6,87,"0,02497707951",
"0,000000072",45000000,"1017,313939",810000000,"0,000000007",35,81,"75,54630746",
"0,000000068",33000000,"1387,862839",784000000,"0,000000095",290,44,"5,601758118",
"0,00000007",30000000,"1264,465478",708000000,"0,000000033",109,31,"404,6073957",
"0,000000072",42000000,"1318,292343",558000000,"0,000000062",138,86,"0,004104866837",
"0,00000006",36000000,"1135,531763",982000000,"0,000000036",295,72,"0,5211841637",
"0,000000061",33000000,"1233,511532",298000000,"0,000000062",117,27,"1,008621986",
"0,000000063",36000000,"1065,358761",853000000,"0,000000078",159,26,"10,95450257",
"0,000000066",41000000,"1362,483188",482000000,"0,000000066",289,88,"0,7055427184",
"0,00000007",50000000,"1423,924763",314000000,"0,000000091",209,45,"0,000212655425",
"0,000000079",37000000,"1131,729069",976000000,"0,000000013",43,70,"0,1820416868",
"0,000000079",39000000,"1145,517969",441000000,"0,000000066",255,3,"0,5747211177",
"0,00000008",20000000,"1122,02674",916000000,"0,000000002",258,76,"0,0003228415839",
"0,000000075",30000000,"1140,963144",839000000,"0,000000066",67,36,"0,03480573761",
"0,000000074",42000000,"1272,393616",466000000,"0,000000017",7,46,"0,005113224702",
"0,000000073",42000000,"1027,644347",190000000,"0,000000035",6,86,"0,0001150782356",
"0,000000074",41000000,"1182,76095",676000000,"0,000000049",180,32,"0,001316781235",
"0,000000074",29000000,"1414,725026",841000000,"0,000000033",208,52,"0,0001619060826",
"0,000000075",43000000,"1439,343204",712000000,"0,000000092",123,90,"0,3186249094",
"0,000000078",43000000,"1468,563027",100000000,"0,000000029",19,60,"0,1396622782",
"0,000000076",30000000,"1331,412475",967000000,"0,000000097",126,69,"0,0429265407",
"0,000000076",37000000,"1119,626889",117000000,"0,000000062",99,25,"24,79188999",
"0,000000064",24000000,"1090,793505",664000000,"0,000000053",255,89,"0,000730430041",
"0,000000063",45000000,"1116,322524",757000000,"0,000000094",139,66,"0,0001688121856",
"0,000000078",48000000,"1319,51496",917000000,"0,000000087",180,81,"0,0007185643071",
"0,000000063",31000000,"1062,431108",213000000,"0,000000085",111,72,"0,004933317865",
"0,000000067",24000000,"1163,114247",283000000,"0,000000098",228,27,"0,000201293594",
"0,000000064",25000000,"1418,046209",689000000,"0,000000078",129,95,"7,950661022",
"0,000000073",27000000,"1381,333262",352000000,"0,000000055",290,81,"0,06716745169",
"0,000000065",40000000,"1094,000864",728000000,"0,000000036",120,10,"396,529962",
"0,000000062",28000000,"1491,412092",271000000,"0,000000001",241,59,"3,150726757",
"0,000000079",28000000,"1317,125246",215000000,"0,000000055",-10,13,"0,0139572954",
"0,000000078",27000000,"1346,751211",164000000,"0,000000021",189,82,"2,384730622",
"0,000000065",42000000,"1298,917279",227000000,"0,000000012",81,2,"0,0003317305613",
"0,000000064",45000000,"1233,043737",930000000,"0,000000044",274,87,"0,005009244455",
"0,00000006",31000000,"1259,299408",158000000,"0,000000026",104,69,"0,0002756956861",
"0,000000066",23000000,"1440,568829",596000000,"0,000000079",85,12,"1,931617022",
"0,000000078",32000000,"1466,343312",491000000,"0,000000053",126,55,"17,72952326",
"0,00000006",45000000,"1313,48353",180000000,"0,000000099",135,19,"0,0001772238189",
"0,000000079",49000000,"1273,754561",798000000,"0,000000062",149,5,"0,00280845969",
"0,000000065",24000000,"1000,768242",928000000,"0,000000098",102,86,"180,06641",
"0,000000071",33000000,"1112,413108",924000000,"0,000000058",244,12,"0,01780876412",
"0,000000064",48000000,"1187,896043",775000000,"0,000000019",169,62,"36,15694397",
"0,000000063",29000000,"1407,57204",206000000,"0,000000084",115,30,"535,1143109",
"0,000000076",34000000,"1380,045714",574000000,"0,00000009",291,40,"3,492731584",
"0,000000067",40000000,"1406,945545",295000000,"0,000000008",272,21,"21,59648615",
"0,000000067",31000000,"1126,314337",986000000,"0,000000074",175,67,"10,44117147",
"0,000000065",40000000,"1069,697772",482000000,"0,000000014",121,60,"0,008190823461",
"0,000000069",45000000,"1217,270711",304000000,"0,000000007",23,65,"2,301920981",
"0,000000063",32000000,"1455,424748",772000000,"0,000000005",167,16,"548,8830488",
"0,000000061",41000000,"1285,500898",873000000,"0,000000028",270,48,"34,92961299",
"0,000000077",34000000,"1384,055735",366000000,"0,000000034",255,7,"0,4950870469",
"0,000000074",23000000,"1078,520814",675000000,"0,000000052",68,61,"15,40466944",
"0,000000065",36000000,"1000,960165",423000000,"0,000000076",154,82,"0,6038916187",
"0,000000079",34000000,"1026,368722",687000000,"0,000000073",13,61,"0,0009562865851",
"0,000000073",43000000,"1460,512335",436000000,"0,000000061",216,27,"0,07369535693",
"0,000000071",22000000,"1170,95504",752000000,"0,000000043",188,51,"0,0006872759579",
"0,000000079",29000000,"1240,333336",831000000,"0,000000052",44,12,"0,004658758958",
"0,00000007",34000000,"1272,265944",673000000,"0,000000021",181,56,"217,1006234",
"0,000000065",29000000,"1067,105492",449000000,"0,000000064",104,38,"0,03547461534",
"0,000000065",44000000,"1427,026031",405000000,"0,000000037",163,46,"4,37755246",
"0,000000066",37000000,"1093,257791",413000000,"0,000000074",268,44,"0,01255839842",
"0,00000008",35000000,"1180,47809",124000000,"0,000000069",130,21,"0,04782307368",
"0,000000068",22000000,"1027,284077",371000000,"0,000000087",246,35,"3,386542262",
"0,00000007",42000000,"1241,39503",224000000,"0,000000054",190,81,"0,1578846873",
"0,00000006",24000000,"1424,623366",365000000,"0,000000046",184,91,"0,004686565325",
"0,000000064",46000000,"1016,977835",231000000,"0,00000008",154,83,"0,005810586084",
"0,000000067",28000000,"1271,860526",260000000,"0,000000003",39,46,"30,91410979",
"0,00000008",49000000,"1018,401937",528000000,"0,000000036",154,1,"12,34678555",
"0,000000071",36000000,"1395,765445",866000000,"0,00000009",99,50,"0,0117567377",
"0,000000078",30000000,"1382,753053",278000000,"0,000000083",22,33,"603,5006063",
"0,00000009",12000000,"1346,961459",275000000,"0,000000063",241,10,"0,0439763266",
"0,000000083",29000000,"1454,055675",407000000,"0,000000095",251,41,"0,003605519673",
"0,000000088",12000000,"1312,694393",221000000,"0,000000056",136,30,"0,2367551196",
"0,000000086",29000000,"1338,969572",309000000,"0,000000098",85,57,"1,693424625",
"0,000000082",24000000,"1316,467908",486000000,"0,000000041",189,53,"1,092525522",
"0,000000083",16000000,"1133,248798",170000000,"0,000000032",26,32,"0,2623432097",
"0,000000094",26000000,"1046,739858",205000000,"0,000000061",103,10,"0,4541016016",
"0,0000001",30000000,"1017,775832",53000000,"0,000000095",290,41,"5,342270573",
"0,000000096",26000000,"1400,269336",280000000,"0,000000062",58,92,"0,00334429996",
"0,000000088",30000000,"1070,263272",238000000,"0,000000001",225,42,"4,501767342",
"0,000000088",15000000,"1326,209153",370000000,"0,000000053",95,93,"0,002566568583",
"0,000000088",30000000,"1485,73259",254000000,"0,000000051",226,60,"40,16860729",
"0,000000081",24000000,"1358,112036",111000000,"0,000000026",171,13,"1,046781485",
"0,000000096",11000000,"1258,622775",367000000,"0,000000066",223,56,"0,0005090325916",
"0,000000095",11000000,"1436,428607",94000000,"0,0000001",36,1,"1,164714943",
"0,000000091",22000000,"1447,65139",105000000,"0,000000052",52,4,"0,02220315981",
"0,000000081",22000000,"1062,905034",250000000,"0,000000024",135,8,"251,2524314",
"0,000000081",27000000,"1124,959982",117000000,"0,000000042",205,57,"0,01505974023",
"0,000000094",28000000,"1119,931063",109000000,"0,000000049",178,21,"0,01583656398",
"0,000000093",28000000,"1340,051448",325000000,"0,000000064",4,24,"0,308695783",
"0,000000094",25000000,"1407,05327",108000000,"0,000000078",38,95,"0,8241568159",
"0,00000009",19000000,"1000,805827",242000000,"0,000000072",41,14,"0,4748422378",
"0,000000087",14000000,"1238,572394",268000000,"0,000000019",117,7,"44,91674094",
"0,000000094",24000000,"1465,495301",372000000,"0,000000075",102,35,"146,5666633",
"0,000000095",21000000,"1150,720185",299000000,"0,000000045",106,77,"450,875434",
"0,000000089",20000000,"1336,070866",443000000,"0,000000037",103,2,"0,03899887537",
"0,000000099",23000000,"1045,004482",442000000,"0,00000001",69,82,"0,01225522373",
"0,000000095",28000000,"1061,739391",123000000,"0,000000006",139,31,"3,035716708",
"0,000000081",14000000,"1051,878606",291000000,"0,00000005",125,43,"0,01243799952",
"0,000000081",30000000,"1378,477045",233000000,"0,000000071",182,71,"0,0001366304188",
"0,000000083",24000000,"1212,201449",421000000,"0,000000083",103,17,"0,0001245804298",
"0,000000092",14000000,"1082,936516",100000000,"0,000000039",257,73,"0,0009740688262",
"0,000000082",29000000,"1114,591109",409000000,"0,000000016",184,68,"22,45591089",
"0,000000091",27000000,"1434,311714",222000000,"0,000000023",44,63,"0,2569715136",
"0,00000009",17000000,"1086,630645",241000000,"0,000000031",43,7,"0,1289361319",
"0,000000084",20000000,"1494,052865",500000000,"0,000000082",281,65,"0,007285236741",
"0,000000082",17000000,"1054,167709",125000000,"0,000000027",66,4,"14,5059357",
"0,000000082",28000000,"1107,613814",51000000,"0,00000003",148,23,"1,898694476",
"0,000000082",17000000,"1463,179306",167000000,"0,000000002",133,79,"0,1078798708",
"0,000000085",10000000,"1044,213158",78000000,"0,000000064",246,37,"0,0009598367054",
"0,000000085",18000000,"1105,681214",264000000,"0,000000027",-10,21,"14,62633501",
"0,000000099",17000000,"1087,265511",64000000,"0,000000023",66,84,"4,701389209",
"0,000000094",18000000,"1028,09248",430000000,"0,000000061",131,41,"0,002950012023",
"0,000000094",14000000,"1289,863117",296000000,"0,000000094",294,1,"0,7090978116",
"0,000000096",18000000,"1095,777276",190000000,"0,000000062",115,95,"2,681764388",
"0,000000098",19000000,"1114,450818",135000000,"0,000000043",189,23,"0,2705739704",
"0,000000098",23000000,"1479,946994",217000000,"0,000000043",136,89,"12,11914648",
"0,000000089",12000000,"1084,439413",277000000,"0,000000054",183,75,"211,9322266",
"0,000000092",30000000,"1256,798231",137000000,"0,000000038",220,17,"0,03757127601",
"0,000000081",18000000,"1216,556016",415000000,"0,000000054",159,54,"0,1113426971",
"0,000000085",14000000,"1218,081442",129000000,"0,000000091",148,79,"3,386690678",
"0,000000099",18000000,"1337,662926",413000000,"0,000000094",47,30,"0,002167799127",
"0,000000092",10000000,"1086,947057",291000000,"0,000000065",221,53,"0,001764469114",
"0,000000082",12000000,"1137,825041",67000000,"0,000000084",189,10,"0,3840105678",
"0,000000096",15000000,"1382,920767",274000000,"0,000000011",249,71,"0,0008778771969",
"0,000000085",28000000,"1074,621781",469000000,"0,000000073",196,2,"0,0001532110248",
"0,000000081",26000000,"1150,549614",360000000,"0,000000054",108,41,"0,009062099657",
"0,000000099",16000000,"1131,946203",83000000,"0,00000005",236,94,"0,6328973103",
"0,000000089",25000000,"1443,279511",148000000,"0,000000067",279,67,"0,0007486843974",
"0,0000001",21000000,"1192,486829",460000000,"0,000000056",105,54,"0,534241766",
"0,000000082",28000000,"1068,430399",386000000,"0,000000005",145,84,"0,05000763358",
"0,000000088",17000000,"1407,234841",405000000,"0,000000039",84,15,"0,006070108824",
"0,000000092",21000000,"1451,996576",500000000,"0,00000005",125,54,"0,0009796614142",
"0,000000089",12000000,"1321,002573",397000000,"0,00000002",74,84,"0,3467907833",
"0,0000001",17000000,"1069,999154",195000000,"0,000000068",260,85,"874,2041958",
"0,000000098",12000000,"1031,190023",189000000,"0,000000022",292,9,"39,53431559",
"0,000000094",13000000,"1033,149351",460000000,"0,000000071",156,89,"56,31093413",
"0,000000096",10000000,"1341,8226",376000000,"0,00000002",188,99,"0,0002157500974",
"0,000000081",11000000,"1365,852646",215000000,"0,000000093",270,12,"0,007918147157",
"0,000000082",26000000,"1007,941334",52000000,"0,000000013",247,46,"0,01788499029",
"0,000000095",10000000,"1121,614306",469000000,"0,000000038",55,75,"0,003814439353",
"0,00000009",13000000,"1411,309131",223000000,"0,000000077",207,25,"1,41666065",
"0,000000086",25000000,"1252,527912",170000000,"0,000000065",280,91,"1,414002479",
"0,000000096",16000000,"1039,465404",359000000,"0,000000063",184,46,"65,90939619",
"0,000000099",17000000,"1448,885907",485000000,"0,00000009",291,73,"8,913721688",
"0,00000009",29000000,"1261,592492",147000000,"0,000000015",119,21,"0,0002621068119",
"0,000000092",19000000,"1279,500452",432000000,"0,000000056",14,84,"0,0007738952176",
"0,000000089",20000000,"1169,440014",381000000,"0,000000077",62,5,"64,18251046",
"0,000000092",16000000,"1257,834989",430000000,"0,000000001",78,55,"0,9240250219",
"0,000000099",12000000,"1125,486477",307000000,"0,000000022",173,50,"4,842764052",
"0,000000086",16000000,"1492,602661",349000000,"0,000000093",258,5,"15,70419973",
"0,000000093",18000000,"1087,216629",185000000,"0,000000064",72,2,"81,87064825",
"0,000000086",17000000,"1233,482528",317000000,"0,000000072",239,76,"864,7124465",
"0,000000083",20000000,"1342,282027",331000000,"0,000000046",-8,26,"69,00220897",
"0,000000093",29000000,"1217,745086",439000000,"0,000000016",182,98,"0,0778600628",
"0,000000093",16000000,"1338,631026",343000000,"0,000000097",130,82,"0,008198368244",
"0,000000088",18000000,"1156,884065",365000000,"0,000000059",132,19,"33,00579286",
"0,000000099",26000000,"1053,491867",371000000,"0,000000031",141,7,"0,05983753115",
"0,000000093",25000000,"1064,154872",178000000,"0,000000039",65,23,"3,585477237",
"0,000000083",23000000,"1050,234363",188000000,"0,000000017",165,54,"8,719218586",
"0,000000083",10000000,"1324,864656",229000000,"0,00000003",-3,48,"0,006062298231",
"0,00000008",22000000,"1390,294771",352000000,"0,000000095",64,7,"0,08273719357",
"0,000000092",13000000,"1307,302943",449000000,"0,000000033",112,40,"0,0002512039476",
"0,000000099",13000000,"1024,015903",290000000,"0,000000061",247,13,"0,003013537175",
"0,000000098",10000000,"1329,613826",92000000,"0,000000066",93,76,"0,0005099519689",
"0,000000082",15000000,"1187,729178",465000000,"0,000000012",36,17,"3,639544188",
"0,000000088",23000000,"1058,273492",279000000,"0,000000081",88,34,"488,4791799",
"0,000000094",30000000,"1200,801289",230000000,"0,000000004",50,99,"206,6071605",
"0,000000089",24000000,"1359,044304",417000000,"0,000000047",90,71,"16,43393061",
"0,000000092",10000000,"1034,610904",189000000,"0,000000087",64,79,"89,05339913",
"0,00000008",27000000,"1138,536294",79000000,"0,000000081",138,66,"0,002304620186",
"0,000000082",14000000,"1022,249138",346000000,"0,00000009",9,20,"0,1646611417",
"0,000000082",21000000,"1261,338188",187000000,"0,000000037",98,58,"0,0970040653",
"0,000000086",25000000,"1382,701378",428000000,"0,000000057",241,48,"876,5473403",
"0,000000095",23000000,"1356,914493",329000000,"0,000000094",297,91,"3,470981942",
"0,000000092",10000000,"1143,731532",186000000,"0,000000007",122,48,"0,002760278416",
"0,000000081",10000000,"1215,248371",355000000,"0,000000088",181,27,"0,698189821",
"0,000000091",27000000,"1493,827981",407000000,"0,00000002",137,61,"3,136672705",
"0,000000091",18000000,"1428,997466",286000000,"0,000000068",69,50,"2,820547553",
"0,000000093",23000000,"1263,37254",449000000,"0,000000005",250,57,"14,80743404",
"0,000000088",22000000,"1461,492886",429000000,"0,000000052",151,98,"0,03553719856",
"0,00000008",17000000,"1199,459045",480000000,"0,000000093",182,94,"4,385248637",
"0,000000083",23000000,"1088,330445",372000000,"0,000000029",194,65,"0,1830100121",
"0,000000093",21000000,"1036,132057",155000000,"0,000000088",272,96,"0,0005141548217",
"0,000000087",21000000,"1179,974055",393000000,"0,000000036",192,44,"2,285723548",
"0,0000001",28000000,"1283,661905",58000000,"0,000000044",155,36,"2,357308973",
"0,000000093",20000000,"1013,419572",282000000,"0,000000009",26,92,"1,444592584",
"0,000000089",13000000,"1136,060628",299000000,"0,000000096",187,32,"554,0346712",
"0,000000082",16000000,"1242,574261",276000000,"0,000000077",195,4,"0,0004256699327",
"0,000000089",16000000,"1277,4232",305000000,"0,000000059",278,94,"0,06077917873",
"0,000000088",12000000,"1034,923158",405000000,"0,000000002",102,71,"0,06518990576",
"0,000000098",30000000,"1014,714081",291000000,"0,00000002",51,59,"0,01218708879",
"0,00000009",30000000,"1231,924265",229000000,"0,000000088",213,20,"191,1820952",
"0,000000081",18000000,"1069,986126",255000000,"0,000000052",85,2,"0,9383632047",
"0,000000093",22000000,"1193,356844",100000000,"0,000000014",64,61,"0,1749119425",
"0,000000091",24000000,"1279,205155",250000000,"0,000000087",135,78,"2,071955623",
"0,000000092",25000000,"1292,809737",112000000,"0,000000059",107,26,"0,5740117924",
"0,000000094",30000000,"1001,160575",403000000,"0,000000065",28,1,"0,3666914428",
"0,000000082",14000000,"1089,222547",374000000,"0,000000054",291,59,"0,006143714925",
"0,000000084",17000000,"1379,482671",453000000,"0,00000007",291,63,"163,4984783",
"0,0000001",19000000,"1074,776362",285000000,"0,000000093",210,30,"358,6637507",
"0,000000083",27000000,"1497,487408",106000000,"0,000000021",160,71,"0,002213107894",
"0,000000093",12000000,"1104,677842",176000000,"0,000000072",118,100,"5,151158989",
"0,000000084",23000000,"1451,166789",245000000,"0,000000019",173,96,"198,7333177",
"0,000000088",22000000,"1232,013024",333000000,"0,000000078",32,64,"0,1642241011",
"0,0000001",16000000,"1354,689321",126000000,"0,000000092",44,2,"0,0001860039217",
"0,000000082",11000000,"1478,694869",171000000,"0,000000069",110,22,"0,03918002632",
"0,000000082",18000000,"1207,632627",435000000,"0,000000067",-4,19,"643,1521102",
"0,000000082",17000000,"1169,737313",378000000,"0,000000018",36,55,"111,3662558",
"0,000000086",10000000,"1449,016104",225000000,"0,0000001",285,91,"0,1456615207",
"0,000000081",14000000,"1386,114448",315000000,"0,000000008",282,38,"260,2273303",
"0,00000008",18000000,"1213,022232",325000000,"0,000000091",112,91,"1,5825312",
"0,000000099",23000000,"1465,077394",381000000,"0,000000055",32,38,"0,00343900666",
"0,000000096",17000000,"1480,893402",476000000,"0,000000045",34,55,"471,2294867",
"0,000000089",30000000,"1105,083384",188000000,"0,000000067",293,55,"719,9656217",
"0,000000091",23000000,"1196,478806",309000000,"0,0000001",127,20,"56,48512278",
"0,000000086",30000000,"1144,838203",141000000,"0,000000057",261,98,"0,5863354116",
"0,00000008",18000000,"1315,709185",310000000,"0,000000051",66,4,"0,003126883962",
"0,0000001",18000000,"1057,070009",439000000,"0,000000072",290,74,"0,008511110836",
"0,000000099",26000000,"1287,134765",479000000,"0,000000015",300,78,"115,9211865",
"0,000000088",27000000,"1272,559977",446000000,"0,000000052",254,18,"0,06659901651",
"0,000000089",12000000,"1088,623758",426000000,"0,000000064",73,65,"3,913902296",
"0,000000099",27000000,"1468,984669",430000000,"0,000000009",209,62,"48,34394065",
"0,00000008",17000000,"1159,248979",498000000,"0,000000038",166,36,"135,4326545",
"0,000000092",14000000,"1082,921551",330000000,"0,000000041",140,74,"0,002315381103",
"0,000000086",17000000,"1482,964043",350000000,"0,000000073",296,60,"10,59498727",
"0,000000098",19000000,"1137,889559",286000000,"0,000000071",253,34,"0,000184713151",
"0,000000091",20000000,"1077,376479",436000000,"0,000000092",84,20,"0,02271187447",
"0,000000096",29000000,"1202,810149",52000000,"0,000000032",127,7,"1,792184579",
"0,000000096",21000000,"1475,064359",488000000,"0,000000052",119,51,"0,01343226751",
"0,000000095",15000000,"1275,363567",337000000,"0,000000074",214,14,"132,1407948",
"0,0000001",13000000,"1222,567405",440000000,"0,000000059",186,13,"0,001518750239",
"0,000000099",21000000,"1315,27425",211000000,"0,000000005",241,90,"0,0001560986359",
"0,000000083",10000000,"1362,341293",299000000,"0,000000078",272,41,"0,1355272149",
"0,000000099",13000000,"1170,7954",270000000,"0,000000063",119,12,"0,004303965899",
"0,000000086",20000000,"1462,330175",99000000,"0,000000012",150,31,"0,01360692733",
"0,000000094",15000000,"1455,095392",61000000,"0,000000031",121,95,"963,4240127",
"0,000000092",24000000,"1055,941229",259000000,"0,000000096",289,52,"7,336102506",
"0,000000081",16000000,"1440,710098",240000000,"0,000000095",83,87,"0,9248640831",
"0,000000087",15000000,"1399,457106",217000000,"0,000000033",59,80,"690,7982813",
"0,000000085",12000000,"1472,859451",321000000,"0,000000013",281,44,"0,1099971668",
"0,000000083",27000000,"1424,474679",346000000,"0,000000001",43,79,"0,009378498404",
"0,00000009",13000000,"1424,69099",401000000,"0,00000007",58,43,"0,001815105426",
"0,000000087",10000000,"1097,799127",91000000,"0,000000025",105,62,"127,5796003",
"0,00000008",20000000,"1068,177457",310000000,"0,000000091",61,49,"0,2433902574",
"0,000000096",28000000,"1421,152704",288000000,"0,000000066",123,76,"11,64914371",
"0,000000091",25000000,"1347,541256",57000000,"0,000000074",132,39,"0,6129823099",
"0,000000082",23000000,"1336,689202",136000000,"0,000000097",268,33,"24,41231654",
"0,000000099",26000000,"1172,100401",160000000,"0,000000058",167,15,"196,7963466",
"0,000000091",19000000,"1313,066075",430000000,"0,000000042",240,66,"0,0002964285961",
"0,000000096",20000000,"1192,036429",177000000,"0,000000073",13,80,"1,016162683",
"0,000000094",20000000,"1089,952897",191000000,"0,000000046",168,41,"0,008116867825",
"0,000000092",20000000,"1353,792204",76000000,"0,000000038",189,100,"1,952198253",
"0,000000092",10000000,"1058,398885",183000000,"0,000000016",130,7,"4,227016765",
"0,000000095",23000000,"1316,950886",450000000,"0,000000007",188,4,"589,4369606",
"0,000000092",10000000,"1160,307157",191000000,"0,000000016",191,48,"24,51120376",
"0,000000092",29000000,"1337,169449",323000000,"0,000000077",234,27,"12,98265991",
"0,0000001",22000000,"1245,043985",483000000,"0,000000099",26,90,"762,6632739",
"0,000000095",19000000,"1210,998655",185000000,"0,000000009",169,59,"199,5385084",
"0,000000098",14000000,"1025,437187",301000000,"0,000000092",61,38,"49,78838762",
"0,000000093",14000000,"1139,486024",117000000,"0,000000007",48,38,"0,471347757",
"0,00000009",16000000,"1012,388497",354000000,"0,000000049",263,4,"21,14328327",
"0,00000009",15000000,"1394,910892",466000000,"0,000000083",56,21,"0,0005851262485",
"0,00000008",18000000,"1468,154301",468000000,"0,000000019",1,32,"7,706334712",
"0,0000001",19000000,"1285,735308",222000000,"0,000000066",127,7,"0,0008589543528",
"0,000000084",16000000,"1026,963294",252000000,"0,000000025",-4,41,"0,01980437505",
"0,000000086",27000000,"1371,079276",411000000,"0,000000072",101,93,"0,003785418311",
"0,000000085",21000000,"1469,775968",157000000,"0,000000054",62,86,"0,0007496391575",
"0,00000009",22000000,"1010,262178",189000000,"0,000000059",283,33,"0,9466233655",
"0,00000008",26000000,"1372,201277",459000000,"0,000000001",12,66,"448,6818888",
"0,000000093",30000000,"1173,026665",253000000,"0,000000049",236,8,"0,04669807224",
"0,000000089",22000000,"1143,232618",131000000,"0,00000005",40,38,"0,3768977089",
"0,0000001",14000000,"1330,121612",224000000,"0,000000064",233,57,"0,02163504212",
"0,000000084",23000000,"1142,724821",413000000,"0,00000001",109,76,"1,928343295",
"0,000000091",14000000,"1485,423452",295000000,"0,00000009",63,3,"1,996290427",
"0,000000097",30000000,"1170,393951",392000000,"0,00000006",271,68,"3,799455375",
"0,000000091",30000000,"1363,489984",494000000,"0,00000002",113,42,"0,09645945287",
"0,000000097",21000000,"1104,384008",365000000,"0,000000047",216,45,"1,673129685",
"0,000000092",25000000,"1489,450036",413000000,"0,000000047",157,66,"0,009403640135",
"0,000000091",17000000,"1286,720931",351000000,"0,000000077",244,76,"0,00265307192",
"0,000000098",12000000,"1270,830103",473000000,"0,000000046",3,32,"12,54011763",
"0,0000001",15000000,"1492,692366",458000000,"0,0000001",288,44,"0,0003522190434",
"0,0000001",22000000,"1038,012741",263000000,"0,000000035",165,98,"17,01555617",
"0,000000089",26000000,"1325,587581",481000000,"0,000000082",91,51,"1,73071333",
